ASN60989,Moscato Daniela trading as Sinergia Telecomunication,
ASN6099,Alameda County Office of Education,
ASN60990,State Enterprise Boryspil International Airport,
ASN60991,DC:MAIN GmbH,
ASN60992,Kuwait Gulf Oil Company,
ASN60993,Totalsoft SA,
ASN60994,SOCIETE COMMERCIALE DE TELECOMMUNICATION SCT SAS,
ASN60996,Visionware SRL,
ASN60997,Stadt Koeln,
ASN60999,LIBATECH SAL,
ASN61000,AerialCom Srl,
ASN61001,RESPONSETAP LIMITED,
ASN61002,Smart Solutions & Soft SRL,
ASN61004,Nettransit B.V.,
ASN61005,OpenTLD BV,
ASN61006,Bredbandsfylket Troms AS,
ASN61007,OpenTLD BV,
ASN61009,Tyumbit-ASU CJSC,
ASN61010,IPNET OOO,
ASN61012,Livedrive Internet Ltd.,
ASN61013,Alliander N.V.,
ASN61014,IT Department of the Administration of Magadan Region,
ASN61015,SDI ROCA SARL,
ASN61016,TetraLan LLC,
ASN61018,Tommy Hilfiger B.V.,
ASN61019,Mediabay Asia LLC,
ASN6102,CBS inc.,
ASN61020,JSC Torgovyi Dom Stoloto,
ASN61021,STERLING TELECOM LLC,
ASN61022,FWI Information Technology GmbH,
ASN61023,Worldcall,
ASN61025,CoCCA Registry Services (NZ) Limited,
ASN61026,HASGARD s.a.r.l.,
ASN61029,Dennis op de Weegh trading as Bitency,
ASN6103,The Manitowoc Company Inc,
ASN61031,Escomtel Backbone Network Ltd.,
ASN61032,HighJump Software Aps,
ASN61034,Protelecom LLC,
ASN61035,OOO MX Telecom,
ASN61036,JSC Dadeh Pardazi Fanava,
ASN61037,City Travel Ltd.,
ASN61038,Commercial bank Uniastrum bank (LLC),
ASN61039,OAO ZMZ,
ASN61040,Peterburgskij Telefon OOO,
ASN61041,FBU Lenskoe GBUVPiS,
ASN61042,Scope Advanced Technology SA,
ASN61044,SIT Internetdiensten B.V.,
ASN61045,XDC Gruppen A/S,
ASN61046,FORTUNIX NETWORKS L.P.,
ASN61049,Exascale Limited,
ASN61050,Abacus Telcon SRL,
ASN61051,Dekard LLC,
ASN61052,Yamalsetservice LLC.,
ASN61053,UAB Esnet,
ASN61054,Power Leisure Bookmakers Limited,
ASN61055,Roshangar Rayaneh Tehran Co. Ltd.,
ASN61056,Multimedial Marcin Gawlas,
ASN61057,EVERLIGHT SOLUTIONS SRL,
ASN61058,Manchenko Sergiy Volodimirovich PE,
ASN61059,Etelecom International SRL,
ASN6106,"University of California, Riverside",
ASN61062,NEOMATRIX S.R.L.,
ASN61063,Joint Stock Commercial Bank Rosinterbank,
ASN61066,LUKOIL TECHNOLOGY SERVICES BULGARIA LTD,
ASN61068,OOO NECSTEL,
ASN61071,Netbox Ltd.,
ASN61074,Military Unit 3034,
ASN61075,Nettelecom Ltd.,
ASN61077,NP Base SRL,
ASN61078,TradePartner Sp.zo.o.,
ASN61079,Digi Italy S.R.L.,
ASN61080,Amplusnet SRL,
ASN61081,Defaultroute Limited,
ASN61082,Ministerstvo na Truda i Socialnata Politika,
ASN61083,IPnett AB,
ASN61084,PE Zvonkova Tatyana Aleksandrovna,
ASN61086,GIE ORTEC SERVICES,
ASN61088,TNT Computers SRL,
ASN61089,AHLI UNITED BANK KSC,
ASN6109,NDCHealth Corporation,
ASN61091,Plius UAB,
ASN61092,123 Internetworks Pty. Ltd.,
ASN61094,CRATIS d.o.o.,
ASN61095,IPnett AS,
ASN61096,Realmedia Network S.A.,
ASN61097,Softcat Ltd,
ASN61098,Akenes SA,
ASN611,University of Toronto,
ASN61100,Norvik Banka AS,
ASN61101,Euronet-Druzhkovka LLC,
ASN61102,Interhost Communication Solutions Ltd.,
ASN61105,Onwave UK Ltd,
ASN61106,The financial department of Tomsk region,
ASN61107,UNIVERSAL CDN (CYPRUS) LTD,
ASN61108,TANDEM SYSTEMS LTD,
ASN61109,Stadtgemeinde/Stadtwerke Imst,
ASN6111,Florida Hospital,
ASN61112,Vali Impex SRL,
ASN61113,Capital Outsourcing SAL,
ASN61114,FMS Wertmanagement Service Gmbh,
ASN61115,LA FANTANA SRL,
ASN61116,PE Starukh Vadim Vladimirovich,
ASN61117,JSC Financial investment company Art-Capital,
ASN61118,Vikom Ltd.,
ASN6112,Auburn University,
ASN61120,Airnet LLC.,
ASN61121,MUP Center of Teleradio Company Odintsovo,
ASN61123,Ekoniva-Tehnika Ltd.,
ASN61124,Marston's Telecoms Limited,
ASN61128,Odense Kommune,
ASN61130,Source Managed Services Limited,
ASN61131,OSST Ltd.,
ASN61132,TGS YER HIZMETLERI JSC,
ASN61133,Snezhny Bars Ltd.,
ASN61134,Safe-Lock.Net Dawid Partyka,
ASN61136,I.E.S. Informatique SARL,
ASN61137,Khalifa University for Science Technology and Research,
ASN61138,Zappie Host LLC,
ASN61139,TV TEOMAR S.R.L.,
ASN61140,GRINN Corporation CJSC,
ASN61141,OST CJSC,
ASN61143,Jersey Airtel Limited,
ASN61144,Deltalis SA,
ASN61145,Real Broadband Ltd,
ASN61146,N62 IT Solutions AB,
ASN61147,CallHosted B.V.,
ASN61148,DT Telekomunikasyon Bilisim ve Dayanikli Tuketim Mallari Servis Hizm. Turizm ve Insaat Tic.,
ASN61149,PLAYTIKA LTD,
ASN61150,NetCracker Ltd.,
ASN61152,Freedom House Ltd.,
ASN61153,Procter & Gamble Service GmbH,
ASN61154,"IntegraDesign, Mariusz Barczyk",
ASN61155,CUBiT IT Solutions GmbH,
ASN61156,INTERFORUM Ltd.,
ASN61157,Telefonica Germany Online Services GmbH,
ASN61160,Biblioteca Apostolica Vaticana,
ASN61161,Darkness Reigns (Holding) B.V.,
ASN61162,Sofort AG,
ASN61165,UMOS LLC,
ASN61166,Russian Federal Service for Alcohol Market Regulation,
ASN61167,LEPL Data Exchange Agency,
ASN61168,Planet Service SARL,
ASN61169,SporkNeT s.r.o.,
ASN61170,SmartLabs LLC,
ASN61171,HEXA OPERATOR SP. Z O.O.,
ASN61172,DataCall Ltd,
ASN61173,Green Web Samaneh Novin Co Ltd,
ASN61174,Glattwerk AG,
ASN61176,City Development and Innovation PJSC,
ASN61177,NettiTieto Oy,
ASN61179,IBM Romania SRL,
ASN6118,"MCCLATCHY MANAGEMENT SERVICES, INC.",
ASN61181,"METRO DE MADRID, S.A.",
ASN61182,The State Company Energorynok,
ASN61183,Luithle Luithle GmbH,
ASN61185,1-gigabit LLC,
ASN61186,Zendesk International Limited,
ASN61188,Hotwire,
ASN61189,Elkdata OU,
ASN61190,"MYSIKER electrical co,ltd",
ASN61191,"Abazarhaye Farsi Shabakeh (Persian Tools) Co.,LTD.",
ASN61192,PE Lubos Sziller,
ASN61193,Megafit Ltd.,
ASN61194,Business Recovery Services Limited,
ASN61196,Demir Kyrgyz International Bank CJSC,
ASN61197,SPUTNIKOVAYA KOMPANIYA LLC,
ASN61198,AWEDIA SARL,
ASN61200,MediaMonks Multimedia Holding B.V.,
ASN61201,Hohere technische Bundeslehranstalt Klagenfurt,
ASN61203,TRAKTONET MACIEJ FRACZEK,
ASN61204,NET-TV SYSTEMS SRL,
ASN61205,INFOMIL,
ASN61206,CJSC Caspian Pipeline Consortium,
ASN61207,Ilait AB,
ASN61208,Scortel SRL,
ASN61209,University of Sistan and Baluchestan,
ASN6121,Ministerio de Justicia de la Nacion Argentina,
ASN61211,Podatkovni centar Kriz d.o.o.,
ASN61212,Teleena Holding B.V.,
ASN61213,PE Gubanov Vladymyr,
ASN61214,VDS Inside Ltd.,
ASN61215,IIJ Europe Limited,
ASN61216,Gmina Miasto Elblag NA PRAWACH POWIATU,
ASN61217,EMAIL MARKETING SAS,
ASN61218,FM GROUP WORLD Artur Trawinski Sp.z o.o. Sp. K,
ASN61219,TOV 'Solarix Consulting LTD',
ASN6122,Iowa Communications Network,
ASN61221,IVALUA SAS,
ASN61222,ENIGMA-SYSTEM MOBILE VIRTUAL NETWORK OPERATOR SRL,
ASN61224,STARNET CONSULTING SRL,
ASN61225,Building Support Services SRL,
ASN61226,Flexiscale Technologies Limited,
ASN61227,Nexthop AS,
ASN61228,Leader Ltd.,
ASN61229,Aiva Ltd.,
ASN61231,Scottish and Southern Energy PLC,
ASN61233,TERRA TELEKOM SP. Z O.O.,
ASN61235,Complementary liability company TUT and TAM Logistics,
ASN61236,MEDIACTIVE SAS,
ASN61237,SigmaTV LLC,
ASN61239,Naji Research & Development Company Private Join-Stock,
ASN6124,Marist College,
ASN61240,Skynet-2010 Ltd.,
ASN61242,Multinet Krzysztof Kupiec,
ASN61243,ABC Plus Media S.A.,
ASN61244,Manfred Casper trading as EURO-SAT,
ASN61246,IRAN METEOROLOGICAL ORGANIZATION,
ASN61247,Star Lizard Consulting Limited,
ASN61248,Ferdowsi University of Mashhad,
ASN61253,FTF,
ASN61254,IT Support d.o.o.,
ASN61255,PMGC Technology Group Limited,
ASN61256,Port Lotniczy Lublin S.A.,
ASN61257,LLC Sviaz-Kanal-Express,
ASN61258,AEROGLOBAL SRL,
ASN61259,LLC Superwave Group,
ASN6126,"CA, Inc.",
ASN61261,Autocenter City LLC,
ASN61262,Roamware (Netherlands) B.V.,
ASN61263,Meridian LLC.,
ASN61264,Korol Divanov LLC.,
ASN61265,Closed Joint Stock Company CSoft Voronezh,
ASN61266,"Jehovas Zeugen in Deutschland, K.d.O.R.",
ASN61268,SAUDI STOCK EXCHANGE (TADAWUL),
ASN61269,Closed Joint Stock Company Russian Agency for small and medium business support,
ASN6127,IDSC,
ASN61270,Keler Zrt.,
ASN61271,ProfSnabIT Ltd,
ASN61272,"Informacines sistemos ir technologijos, UAB",
ASN61274,LLC OnLink,
ASN61275,Nordmore Energiverk AS,
ASN61276,Vichislitelniy Centr Ltd.,
ASN61277,ScienceSoft CJSC,
ASN61278,Alttab Profit SRL,
ASN61279,OLTCHIM SA,
ASN61280,By Hosting B.V.,
ASN61281,Netdatatel Ltd,
ASN61283,Andrew Millar Ltd,
ASN61284,OJSC Elektronic Dagestan,
ASN61285,GULFSTREAM security systems LLC,
ASN61286,"KomBoks, LLC",
ASN61287,wlan-partner.com AG,
ASN61288,Komputer-Tech Krzysztof Siegien,
ASN61289,OSONET Piotr Grzesiak Tadeusz Lukasik Jan Michlik s.c.,
ASN6129,"xaxis, inc.",
ASN61290,"Luis+ Center, Ltd.",
ASN61291,Stavropol'skij kraevoj fond objazatel'nogo medicinskogo strahovanija,
ASN61292,Blix Group AS,
ASN61293,1C LLC,
ASN61294,Andreas Stihl Kereskedelmi Kft,
ASN61297,Ante Mediam LLC,
ASN613,"BP America, Inc.",
ASN6130,"American Internet Services, LLC.",
ASN61301,Parahodstvo Balgarski Morski Flot AD,
ASN61303,NETWAYS GmbH,
ASN61304,Connect LLC,
ASN61305,Open Joint Stock Company BANK URALSIB,
ASN61306,LLC LitRes,
ASN61307,AS STV,
ASN61308,PVONET LTD,
ASN61309,AlpineDC SA,
ASN61310,prego services GmbH,
ASN61311,ProfiGroup Lukasz Grzelak,
ASN61312,Ethereal - cable television EKTA - BROVARY Ltd.,
ASN61313,OJSC Sberbank of Russia,
ASN61314,Central Bank of Ireland,
ASN61315,SED Multitel s.r.l.,
ASN61316,Yes Networks Unlimited Ltd,
ASN61317,Digital Energy Technologies Limited,
ASN61319,Teclib SAS,
ASN61320,Forsage CJSC,
ASN61321,AIKO MULTY CONCEPT Ltd.,
ASN61322,ZAO Sotal-Interactive,
ASN61324,DEPO Electronics Limited,
ASN61325,LLC Cifra-Telecom,
ASN61326,Simons Trading CJSC,
ASN61327,MTX Connect Ltd.,
ASN61328,OU Metrotec,
ASN61329,Stichting Antonius Ziekenhuis,
ASN6133,"Red Nacional de Guatemala, MAYANet",
ASN61330,Econsult Technology SARL,
ASN61331,Unigarant NV,
ASN61332,ASSECO SEE d.o.o,
ASN61333,SBC (Germany) GmbH & Co. KG,
ASN61334,Paynet Services SRL,
ASN61335,OOO Sysmedia,
ASN61337,Electronic Communities Ltd.,
ASN61338,Emerson Polska Sp.z o.o.,
ASN61339,CERN - European Organization for Nuclear Research,
ASN61340,Prog-It Oy,
ASN61343,PATRONAS Financial Systems GmbH,
ASN61344,IN-Lan LTD,
ASN61345,FLYTOM NETWORKS LTD,
ASN61346,Heerema Marine Contractors Nederland B.V.,
ASN61347,KAREL ELEKTRONIK SANAYI VE TICARET A. S.,
ASN61348,Huawei Technologies S.R.L,
ASN61349,MaxiTEL Telecom B.V.,
ASN61350,The Economist Newspaper Limited,
ASN61353,"INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE PENTRU FIZICA LASERILOR, PLASMEI SI RADIATEI - I",
ASN61354,Limited Liability Company De Novo,
ASN61355,RNT Ukraine LTD,
ASN61358,Crystal-2000 Ltd,
ASN61360,Special Engineering and Design Bureau Orbita JSC,
ASN61361,IT QUEST SRL,
ASN61362,Mashhad Municipality Information Technology and Communications Organization,
ASN61363,P.I. WORKS TR Bilisim Hizm. San. ve Tic. A.S.,
ASN61364,A.M.B.E shpk,
ASN61367,TOO B-TEL,
ASN61368,LLC Trans-Net,
ASN61369,Datasim Limited,
ASN61370,Logicprim s.r.o.,
ASN61371,FOP Martsinkevich Vyacheslav Anatolyevich,
ASN61372,AZIMUT TELECOM Ltd.,
ASN61373,Connect The World Ltd,
ASN61375,JSC V.I.P. Service,
ASN61376,"VITC, SIA",
ASN61377,ORION Versand GmbH & Co. KG,
ASN61378,Multi-payment system LLC,
ASN61379,CORAL TRAVEL LLC,
ASN61380,CJSC Enginet+,
ASN61381,ST Holding LLC,
ASN61382,Komisvyazinvest LLC,
ASN61383,Research and Production Company Medicina-Tekhnika LLC,
ASN61384,PE Konev Pavel Alekseevich,
ASN61385,SATCOMAR SRL,
ASN61387,Denkers-ICT B.V.,
ASN61389,RARTEL SA,
ASN61390,Garant G Ltd,
ASN61392,TOO K-net,
ASN61394,GL EVENTS SI SNC,
ASN61395,sysops Finland Oy,
ASN61396,Okno-TV Ltd.,
ASN61397,Qnax ApS,
ASN61398,Intersviaz NT Ltd,
ASN6140,Two P,
ASN61400,Start LLC,
ASN61402,"Bio-Rad Laboratories, Inc.",
ASN61403,Accord98 Ltd.,
ASN61404,Wifinity B.V.,
ASN61405,Bitrace OOO,
ASN61406,Zavod RTA Ltd.,
ASN61407,Luis+Sibir Ltd.,
ASN61408,AGO TELECOM SL,
ASN6141,Grinnell Mutual Reinsurance Company,
ASN61410,CSS Stealth ltd,
ASN61411,LLC Sound.Event.Technology,
ASN61413,Stralsakerhetsmyndigheten,
ASN61415,M&M Werbeagentur GmbH -Telefonkartenmarketing-,
ASN61416,STATE AUTONOMOUS ESTABLISHMENT OF THE ARKHANGELSK REGION MANAGEMENT OF INFORMATION AND COMMU,
ASN61417,Palestine Internet Exchange Point,
ASN61419,The Cloud Simplified Limited,
ASN61420,Dogus Planet Elektronik Ticaret ve Bilisim Hizm A.S,
ASN61424,eServer s.r.o.,
ASN61425,Mlada fronta a.s.,
ASN61426,SovTelCom OOO,
ASN61427,Ultra Net Burgas EOOD,
ASN61429,Castor Holding B.V.,
ASN6143,Stark Brothers Fulfillment,
ASN61430,Marc Alexander Milde,
ASN61431,ZAO VOLS,
ASN61432,SC ICONSULT SRL,
ASN61433,Region plus Ltd.,
ASN61434,Ziaja Ltd Zaklad Produkcji Lekow sp z o.o.,
ASN61436,Association of international Road Carriers (ASMAP),
ASN61438,ip-it consult GmbH,
ASN61439,Voysat D.O.O,
ASN61440,Digital Energy Technologies Chile SpA,
ASN61442,INTERNATIONAL S.A.,
ASN61443,Argentina,
ASN61444,Enlaces Regionales de Chile S.A.,
ASN61446,STARCOMUNICACIONES,
ASN61447,Internet Systems Consortium,
ASN61449,SRL,
ASN61452,Restel S.A.,
ASN61453,ARGENTINA S.A.,
ASN61455,LATIN AMERICAN AND CARIBBEAN TLD ASSOCIATION,
ASN61457,Votre Passion S.A.S,
ASN61459,Payroll S.A,
ASN6146,"Zuora, Inc",
ASN61460,CHILE S.A.,
ASN61461,Airtek Solutions C.A.,
ASN61463,UNIVERSIDAD DE MEDELLIN,
ASN61466,Cable Loncomilla S.A.,
ASN61467,DataWare Sistemas S.A.S.,
ASN61468,CEDIA,
ASN61469,S.A. E.S.P.,
ASN6147,Telefonica del Peru S.A.A.,
ASN61470,MUSURIT,
ASN61471,NACIONAL ELECTORAL,
ASN61472,Guatemala S. A.,
ASN61473,Bank N.V.,
ASN61478,LINK COMMUNICATIONS,
ASN61479,Dole Shared Services Limited,
ASN61480,Red Intercable Digital S.A.,
ASN61481,DE O. S. P. S. V. EL BOLSON,
ASN61482,CONVERGIA,
ASN61483,Convergia Telecom S.A.,
ASN61484,Convergia Argentina S.A.,
ASN61486,Universidad Nacional de Quilmes,
ASN61487,ELECTRICA DE SALADILLO,
ASN61488,SRL,
ASN61490,Cable Norte Tv SA,
ASN61491,TELECOM,
ASN61492,EQUIFAX CHILE LIMITADA,
ASN61493,InterBS S.R.L. (BAEHOST),
ASN61496,NACIONAL DEL CENTRO DE LA PROVINCIA DE BUENOS AIRES,
ASN61497,SA,
ASN61498,Colombia SAS,
ASN61499,FINANCIERA COTRAFA,
ASN615,"Headquarters, USAISC",
ASN6150,National Cancer Institute/Frederick Cancer Research,
ASN61500,Blueberry SRL,
ASN61501,CUYANAS S.A.,
ASN61506,Insacom Limitada,
ASN61510,Cooperativa Telefonica de Calafate Ltda.,
ASN61512,GIGANET,
ASN61513,DE FOMENTO A LA PRODUCCION,
ASN61516,VICU�A TV S. A.,
ASN6152,"Pacific WebWorks, Inc.",
ASN61568,TECNOLOGIA LTDA ME,
ASN61569,Tribunal Regional Federal da 1a Regiao,
ASN6157,"SPRINT, Business Serices Group",
ASN61570,PROVEDOR DE INTERNET LTDA,
ASN61571,Metro Tecnologia,
ASN61572,DA UNI�O,
ASN61573,SERVICOS DE COMUNICACAO MULTIMIDIA LTDA - M,
ASN61577,TELECOMUNICACOES LTDA,
ASN61580,N�cleo de Inf. e Coord. do Ponto BR - NIC.BR,
ASN616,DoD Network Information Center,
ASN6163,Mosaic Communications Inc.,
ASN61632,Zoopnet - Wellington Serrilho Soler ME,
ASN61633,WAP TELECOMUNICA��ES E INFORMATICA LTDA,
ASN61634,Calazans e Pasuch LTDA-ME,
ASN61635,TELECOMUNICACOES E INTERNET LTDA - ME,
ASN61636,logicLINK Telecom - ME,
ASN61637,TELECOM LTDA ME,
ASN61638,Impactnet Telecomunicacoes LTDA,
ASN61639,INFORM�TICA LTDA,
ASN61640,Oonix Comunica��o Multimidia Ltda ME,
ASN61641,Itaconnect Provedores Ltda - Me,
ASN61642,Brasil Telecom,
ASN61645,Network Telecom,
ASN61646,Redes de Comunica��es Ltda,
ASN61648,TELECOM LTDA.,
ASN61649,TELECOMUNICACOES COMUNICACOES E MULTIMIDIA,
ASN6165,"Uptilt, Inc.",
ASN61650,INTERNET SOLUTIONS LTDA - ME,
ASN61651,Servi�os de Tecnologia Ltda.,
ASN61652,Webplus Inform�tica Ltda Me,
ASN61653,Meta Servers Tecnologia e Telecomunicacaoes Ltda,
ASN61654,Insight Media Servi�os de Comunica��o e Mkt LTDA,
ASN61655,Masteronline Provedor SCM Ltda-me,
ASN61656,NACIONAL DE TELECOMUNICACOES - ANATEL,
ASN61657,NET INFORMATICA LTDA,
ASN61658,NET LTDA - ME,
ASN61659,godnet telecom,
ASN61660,SERVICOS DE TELECOMUNICACOES LTDA - ME,
ASN61662,XAXIM TELECOMUNICACOES LTDA,
ASN61663,BANDA LARGA LTDA,
ASN61664,Rondotech Telecom,
ASN61665,BRASIL LTDA,
ASN61666,INFORMATICA LTDA - ME,
ASN61667,& SILVA LTDA,
ASN61668,Mr. Ynet Network Informatica Ltda,
ASN61669,Hiperlig Inform�tica Ltda ME,
ASN6167,Cellco Partnership DBA Verizon Wireless,
ASN61670,new net informatica e telecomunica�oes,
ASN61671,TELECOM - TECNOLOGIA E COMUNICA��O LTDA,
ASN61672,Entelvias provedor de internet ltda,
ASN61673,MicroFap Telecom,
ASN61674,WIRELESS SERVICOS DE COMUNICACAO MULTIMIDIA,
ASN61676,INTERNET E TELECOM LTDA - ME,
ASN61677,E. Antunes & R. Oliveira Ltda,
ASN61678,INFORMATICA LTDA,
ASN61679,!Net Mais!,
ASN61680,MARTINS DE SOUZA - ME,
ASN61681,MegaNet Telecom,
ASN61683,Migtel Telecomunicacoes ltda,
ASN61684,LocalWeb - Provedor de Internet,
ASN61685,SUPPLY INFORMATICA LTDA-ME,
ASN61686,Fast Link - Acesso Banda Larga,
ASN61687,NET EMPREENDIMENTOS TECNOLOGICOS LTDA,
ASN61688,REDESUL INTERNET,
ASN61689,TELECOM LTDA - ME,
ASN6169,"Cloudhelix, Inc.",
ASN61690,Central das Cooperativas de Credito do Estado do P,
ASN61691,E TOCHETTO TELECOMUNICACOES LTDA - ME,
ASN61692,Mundo 7 Solu��es em inform�tica LTDA - ME,
ASN61693,MATTARAGGIA - ME,
ASN61694,LTDA ME,
ASN61695,Jet Link Telecomunicacoes LTDA,
ASN61696,COM. DE PROD. E SERV.DE INFORMATICA LTDA,
ASN61697,LTDA-ME,
ASN61698,FI TEC CONEXAO E TECNOLOGIA LTDA - ME,
ASN61699,Fernando Oliveira Cambuhy Informatica - ME,
ASN61700,Uai Telecom Comunica��o Multim�dia Ltda.,
ASN61701,L DE SOUZA - ME,
ASN61702,Delta Telecom Ltda ME,
ASN61703,Supply Internet,
ASN61704,Conectiva Telecom,
ASN61705,Infornet Servi�os e Produtos de Inform�tica LTDA,
ASN61706,Cleiton e Cleber Ltda,
ASN61707,TELECOMUNICA��ES LTDA - ME,
ASN61708,INFORM�TICA LTDA,
ASN61709,Azis. Dms Telecomunica��es Ltda.,
ASN6171,WorldGate,
ASN61710,Sulminet Informatica Ltda - ME,
ASN61711,BOAVISTA- PROVEDOR DE INTERNET E INFORMATICA LTDA,
ASN61712,MINAS TELECOMUNICA��ES LTDA,
ASN61713,Virtual Internet Ltda Me,
ASN61714,Core3 Solu��es em Tecnologia EIRELLI-ME,
ASN61715,Policard Systems e Servi�os S/C Ltda,
ASN61716,Rede tupiniquim de comunicacao ltda - ME,
ASN61717,NetTri Com de Informatica Ltda,
ASN61718,Elos Host - Data Center do Brasil,
ASN61719,TELECOMUNICA��ES LTDA,
ASN6172,Mesa Public Schools,
ASN61720,Susan C. Correia Padilha,
ASN61722,TELECOMUNICA��ES LTDA ME,
ASN61723,INFORMATICA BAHIA LTDA - ME,
ASN61724,TELECOM LTDA ME,
ASN61725,Mr Telecom,
ASN61726,Orixinet Telecom Ltda - Epp,
ASN61727,Speedzone Telecomunica��es Ltda,
ASN61728,Infonavi Telecomunica��es Ltda - Me,
ASN61729,NET INTERNET LTDA,
ASN61730,WIFI TELECOM LTDA ME,
ASN61731,Work 349 Internet Provedores ltda - ME,
ASN61732,SERGIO RODRIGUES DE OLIVEIRA,
ASN61733,WEB COMUNICA��ES LTDA,
ASN61734,M DE S CARVALHO ASSUNCAO,
ASN61735,INTERNET LTDA,
ASN61737,Computex Inform�tica Ltda,
ASN61738,Sec. de Estado de Plan. e Or�amento do DF,
ASN61739,INFORMATICA LTDA -ME,
ASN61740,Comunica��es Produ��es e Publicidade Ltda,
ASN61741,VALAU DOS SANTOS - ME,
ASN61742,Versatil Solu��o Empresarial Ltda ME,
ASN61743,CARLOS EREDIA ME,
ASN61744,power net telecom eireli-me,
ASN61745,TELECOMUNICAES LTDA ME,
ASN61746,TELECOMUNICA��ES,
ASN61747,San Internet Brasil Ltda,
ASN61748,Dkirosnet Servi�os de Internet,
ASN61749,DE ENSINO E PESQ SUL DE MINAS,
ASN61750,W H DOS ANJOS MENEZES,
ASN61751,sintnet telecomunica�oes e informatica,
ASN61752,PEREIRA INFORMATICA LTDA.,
ASN61753,DE SALES COSTA - ME,
ASN61754,Neide de Magalh�es - ME,
ASN61755,SOLU��ES EM INFORM�TICA LTDA - ME,
ASN61756,PROVEDOR DE INTERNET LTDA - ME,
ASN61757,W V fermandes me,
ASN61758,NET SERVI�OS LTDA,
ASN61759,E BIASUS LTDA - ME,
ASN61760,S/A,
ASN61761,Internet Banda Larga,
ASN61762,SISTEMAS DE COMUNICA��ES LTDA,
ASN61763,Poxley Provedor de Internet Ltda,
ASN61764,Rio Grande Tecnologia e Comunic Multimidia Ltda,
ASN61765,TELECOMUNICACOES LTDA- ME,
ASN61766,Adenor Luiz Gnoatto ME,
ASN61767,& SILVA COM SERV DE INFOR LTDA ME,
ASN61768,Net Infinito Telecom,
ASN61769,Petry Eletronica e Informatica Ltda me,
ASN61770,Valtemir Jos� Friguetto,
ASN61771,COMERCIO E SERVICOS DE INFORMATICA LTDA ME,
ASN61772,Braudes e S� Ltda,
ASN61773,G+ NETWORK TELECOM,
ASN61774,INTERNET BANDA LARGA,
ASN61775,TELECOM LTDA - ME,
ASN61776,PRODUTOS E SERVICOS EIRELI - ME,
ASN61777,COMUNICA��O E INFORMATICA EPP,
ASN61778,Com�rcio e Servi�os de Inform�tica Ltda,
ASN61779,Prefeitura do Municipio de Piracicaba,
ASN61781,LOGISTICS LTDA,
ASN61782,WNNet Telecom,
ASN61783,OESTE TELECOMUNICA��ES LTDA,
ASN61784,AltaNet Telecom e Informatica LTDA-ME,
ASN61785,Via Radio Dourados Informatica Ltda,
ASN61786,E. D. SERVI�OS DE COMUNICA��ES LTDA,
ASN61787,INFORMATICA E TECNOLOGIA LTDA,
ASN61788,Synkro Solu��es em Inform�tica LTDA ME,
ASN61790,TELECOMUNICACOES LTDA - ME,
ASN61791,Dynatec Informatica Ltda,
ASN61792,SERVICOS DE COMUNICACAO E INFORMATICA LTDA,
ASN61793,SOLUCOES EM TECNOLOGIA LTDA - ME,
ASN61794,JUNIOR E CIA LTDA,
ASN61795,Arion Servicos de Telecomunicacoes LTDA,
ASN61796,Internet Ltda ME,
ASN61797,TELECOMUNICACOES LTDA-EPP,
ASN61798,PONTONET NETWORK,
ASN61799,Antonio Nogueira de Oliveira ME,
ASN61800,Utinga Eletro Inform�tica Comercial LTDA,
ASN61801,Eletropaulo Metropolitana Eletric. de S. Paulo S/A,
ASN61802,Opcao 1 Telecomunicacao Industria e Comercio Ltda,
ASN61803,Provedor Corporativo Internet Ltda,
ASN61804,KOTHE TRANSPORTES RODOVIARIOS S/A,
ASN61805,TELECOMUNICACOES DO BRASIL LTDA - ME,
ASN61806,W DE SOUZA POLVORA ME,
ASN61807,Minist�rio da Educa��o,
ASN61808,SERVICOS EM TECNOLOGIA DA INFORMACAO LTDA,
ASN6181,Cincinnati Bell Telephone,
ASN61810,web fibra telecomunica��es ltda me,
ASN61811,NET DIVINO LTDA ME,
ASN61813,CONSULTORIA EM INFRAESTRUTURA LTDA.,
ASN61814,Empresa Brasileira de Ens.Peq.Extens�o S/A-EMBRAE,
ASN61815,Foxtelecom LTDA,
ASN61816,L. H. MELLON MIRANDA INFORM�TICA - ME,
ASN61817,Halley Telecom Comercio & Servi�o Ltda Me,
ASN61818,Miriam dos Santos Oliveira ME,
ASN61819,K L M SERVICOS DE TELECOMUNICACOES LTDA,
ASN61820,Ipunet Telecom,
ASN61821,Barcelos Com�rcio de equipamentos de informatica,
ASN61822,NUNES ZACARONE - ME,
ASN61823,PROVEDOR DE INTERNET LTDA,
ASN61824,S. R. Dias Alves - ME,
ASN61825,TELECOMUNICACOES,
ASN61826,Nexthop Informatica Ltda.,
ASN61827,PZNET,
ASN61828,INFORMATICA LTDA,
ASN61829,DOS SANTOS CAMPELO ME,
ASN6183,"Synovate, Inc.",
ASN61830,TELECOMUNICACOES LTDA - ME,
ASN61831,PROVEDOR DE INTERNET LTDA,
ASN61832,Fortel Fortaleza Telecomunicacoes Ltda,
ASN61833,P. R. LIMA & CIA LTDA,
ASN61834,TELECOM,
ASN61835,Unimed Est. SP - Federe��o est. das coop. m�dicas,
