"Source";"Destination";"Relationship"
20485;24626;-1
20485;24709;0
20485;24724;0
20485;24739;-1
20485;24748;0
20485;24776;0
20485;24806;0
20485;24811;-1
20485;24823;-1
20485;24832;-1
20485;24837;-1
20485;24867;0
20485;24955;-1
20485;25091;0
20485;25148;0
20485;25160;0
20485;25220;0
20485;25227;-1
20485;25369;0
20485;25381;-1
20485;25408;-1
20485;25446;-1
20485;25478;-1
20485;25512;0
20485;25549;-1
20485;25592;-1
20485;25593;0
20485;25668;0
20485;25764;0
20485;25880;-1
20485;26088;0
20485;26496;0
20485;26753;0
20485;26792;0
20485;26935;0
20485;27313;0
20485;27400;0
20485;27630;0
20485;27822;0
20485;28712;-1
20485;28745;-1
20485;28768;0
20485;28769;-1
20485;28775;-1
20485;28809;-1
20485;28840;-1
20485;28890;-1
20485;28897;-1
20485;28906;-1
20485;28917;0
20485;28929;0
20485;28941;0
20485;28991;-1
20485;29049;-1
20485;29069;-1
20485;29071;-1
20485;29072;-1
20485;29119;0
20485;29135;0
20485;29140;0
20485;29182;-1
20485;29226;-1
20485;29246;0
20485;29304;-1
20485;29305;0
20485;29319;-1
20485;29321;0
20485;29388;-1
20485;29520;-1
20485;29522;0
20485;29606;0
20485;29608;0
20485;29611;0
20485;29632;0
20485;29636;0
20485;29791;0
20485;29834;0
20485;29838;0
20485;30028;0
20485;30076;0
20485;30261;0
20485;30340;0
20485;30419;0
20485;30517;0
20485;30583;0
20485;30733;-1
20485;30793;0
20485;30833;-1
20485;30835;-1
20485;30844;0
20485;30855;-1
20485;30868;-1
20485;30936;-1
20485;30952;-1
20485;30960;-1
20485;31019;0
20485;31025;0
20485;31034;0
20485;31059;-1
20485;31076;0
20485;31084;0
20485;31133;0
20485;31167;0
20485;31200;-1
20485;31257;-1
20485;31294;-1
20485;31304;0
20485;31328;0
20485;31415;-1
20485;31425;-1
20485;31462;-1
20485;31480;-1
20485;31499;-1
20485;31501;-1
20485;31512;-1
20485;31558;-1
20485;31564;0
20485;31611;0
20485;31672;0
20485;31695;-1
20485;31727;0
20485;31800;0
20485;32181;0
20485;32204;0
20485;32244;0
20485;32354;0
20485;32590;0
20485;32748;0
20485;32869;0
20485;32934;0
20485;33005;0
20485;33047;0
20485;33211;0
20485;33353;0
20485;33483;0
20485;33517;0
20485;33763;0
20485;33835;0
20485;33871;-1
20485;33891;0
20485;33894;-1
20485;33936;-1
20485;33991;-1
20485;34002;0
20485;34006;0
20485;34066;0
20485;34080;0
20485;34145;-1
20485;34164;-1
20485;34185;-1
20485;34209;0
20485;34224;0
20485;34270;0
20485;34277;-1
20485;34287;-1
20485;34288;0
20485;34303;-1
20485;34364;-1
20485;34434;-1
20485;34456;-1
20485;34467;-1
20485;34470;-1
20485;34479;-1
20485;34550;-1
20485;34580;-1
20485;34676;-1
20485;34757;-1
20485;34781;0
20485;34838;-1
20485;34858;-1
20485;34891;0
20485;34892;0
20485;34974;-1
20485;34995;-1
20485;35000;-1
20485;35022;-1
20485;35025;-1
20485;35236;0
20485;35237;-1
20485;35304;-1
20485;35361;0
20485;35393;0
20485;35401;-1
20485;35420;-1
20485;35498;0
20485;35571;-1
20485;35598;-1
20485;35612;0
20485;35641;-1
20485;35683;-1
20485;35699;0
20485;35723;-1
20485;35745;0
20485;35788;0
20485;35838;0
20485;36012;0
20485;36086;0
20485;36089;0
20485;36222;0
20485;36236;0
20485;36351;0
20485;36408;0
20485;36416;0
20485;36626;0
20485;36692;0
20485;36696;0
20485;36817;0
20485;36916;0
20485;36994;0
20485;37002;0
20485;37054;0
20485;37100;0
20485;37273;0
20485;37282;0
20485;37564;0
20485;37678;0
20485;38001;0
20485;38040;0
20485;38182;0
20485;38186;0
20485;38197;0
20485;38277;0
20485;38345;0
20485;38372;0
20485;38478;0
20485;38574;0
20485;38603;0
20485;38726;0
20485;38819;0
20485;38861;0
20485;38917;-1
20485;38976;-1
20485;38984;-1
20485;39045;-1
20485;39063;0
20485;39156;-1
20485;39178;-1
20485;39221;-1
20485;39256;-1
20485;39264;-1
20485;39269;-1
20485;39350;-1
20485;39356;0
20485;39386;0
20485;39405;0
20485;39434;-1
20485;39475;-1
20485;39493;-1
20485;39684;-1
20485;39707;-1
20485;39729;0
20485;39791;0
20485;39792;-1
20485;39811;-1
20485;39816;0
20485;39817;0
20485;39850;-1
20485;39864;-1
20485;39906;0
20485;39912;0
20485;39927;-1
20485;40034;0
20485;40065;0
20485;40495;0
20485;40788;0
20485;40966;-1
20485;40977;-1
20485;40995;-1
20485;41034;-1
20485;41060;-1
20485;41070;-1
20485;41095;0
20485;41148;-1
20485;41217;-1
20485;41266;0
20485;41268;-1
20485;41310;-1
20485;41311;-1
20485;41341;-1
20485;41364;0
20485;41446;-1
20485;41465;-1
20485;41497;0
20485;41516;-1
20485;41575;-1
20485;41616;-1
20485;41691;-1
20485;41692;0
20485;41695;0
20485;41704;-1
20485;41711;0
20485;41722;-1
20485;41748;-1
20485;41794;-1
20485;41796;0
20485;41798;-1
20485;41809;0
20485;41811;0
20485;41812;-1
20485;41855;-1
20485;41929;-1
20485;41938;-1
20485;41942;-1
20485;41957;-1
20485;42000;0
20485;42038;-1
20485;42039;0
20485;42084;0
20485;42104;-1
20485;42145;-1
20485;42151;-1
20485;42177;0
20485;42187;-1
20485;42291;-1
20485;42353;0
20485;42368;-1
20485;42369;0
20485;42371;-1
20485;42387;-1
20485;42395;-1
20485;42456;0
20485;42478;-1
20485;42514;-1
20485;42526;-1
20485;42574;-1
20485;42575;-1
20485;42589;-1
20485;42632;-1
20485;42673;0
20485;42674;-1
20485;42690;-1
20485;42708;0
20485;42739;0
20485;42767;-1
20485;42841;0
20485;42927;0
20485;42955;-1
20485;42995;-1
20485;43031;-1
20485;43118;0
20485;43142;0
20485;43235;-1
20485;43267;-1
20485;43274;-1
20485;43314;-1
20485;43399;-1
20485;43404;-1
20485;43434;-1
20485;43465;-1
20485;43531;0
20485;43550;-1
20485;43600;-1
20485;43634;-1
20485;43660;-1
20485;43670;-1
20485;43679;0
20485;43714;-1
20485;43728;-1
20485;43782;-1
20485;43798;-1
20485;43823;-1
20485;43833;0
20485;43858;0
20485;43901;-1
20485;43903;-1
20485;43909;-1
20485;43996;0
20485;44020;-1
20485;44039;-1
20485;44041;-1
20485;44053;-1
20485;44056;-1
20485;44061;0
20485;44160;0
20485;44217;0
20485;44265;-1
20485;44266;-1
20485;44347;-1
20485;44408;-1
20485;44417;-1
20485;44436;-1
20485;44444;0
20485;44454;0
20485;44478;-1
20485;44484;-1
20485;44507;-1
20485;44513;0
20485;44541;-1
20485;44611;0
20485;44627;-1
20485;44634;-1
20485;44654;0
20485;44678;-1
20485;44724;-1
20485;44804;-1
20485;44857;-1
20485;44914;0
20485;44941;-1
20485;44964;-1
20485;45005;-1
20485;45102;0
20485;45177;0
20485;45187;0
20485;45204;0
20485;45348;0
20485;45352;0
20485;45430;0
20485;45474;0
20485;45587;0
20485;45590;0
20485;45629;0
20485;45753;0
20485;45816;0
20485;45896;0
20485;45899;0
20485;46489;0
20485;46562;0
20485;46656;0
20485;46786;0
20485;46873;0
20485;47165;-1
20485;47223;0
20485;47232;0
20485;47236;-1
20485;47241;-1
20485;47322;0
20485;47342;-1
20485;47370;-1
20485;47406;0
20485;47433;-1
20485;47438;-1
20485;47530;-1
20485;47531;-1
20485;47551;-1
20485;47564;-1
20485;47579;-1
20485;47594;-1
20485;47608;0
20485;47620;-1
20485;47637;-1
20485;47656;-1
20485;47684;-1
20485;47737;-1
20485;47751;-1
20485;47764;-1
20485;47789;-1
20485;47820;0
20485;47873;-1
20485;47989;-1
20485;48034;-1
20485;48036;-1
20485;48043;-1
20485;48047;0
20485;48061;-1
20485;48101;0
20485;48148;-1
20485;48166;-1
20485;48172;-1
20485;48209;-1
20485;48293;-1
20485;48297;-1
20485;48298;0
20485;48302;-1
20485;48310;0
20485;48322;-1
20485;48327;-1
20485;48349;-1
20485;48354;-1
20485;48386;-1
20485;48417;0
20485;48421;-1
20485;48426;0
20485;48462;-1
20485;48467;-1
20485;48472;-1
20485;48475;-1
20485;48479;-1
20485;48507;-1
20485;48524;-1
20485;48585;-1
20485;48666;-1
20485;48677;-1
20485;48711;-1
20485;48858;-1
20485;48909;-1
20485;48926;0
20485;48936;-1
20485;48961;0
20485;48975;-1
20485;48988;-1
20485;49055;-1
20485;49063;-1
20485;49128;-1
20485;49218;-1
20485;49242;0
20485;49300;0
20485;49301;-1
20485;49361;-1
20485;49373;-1
20485;49386;0
20485;49439;-1
20485;49458;-1
20485;49476;-1
20485;49481;-1
20485;49505;-1
20485;49524;0
20485;49545;-1
20485;49577;-1
20485;49594;0
20485;49605;0
20485;49637;-1
20485;49723;-1
20485;49724;-1
20485;49736;-1
20485;49777;-1
20485;49795;-1
20485;49813;-1
20485;49821;-1
20485;49848;-1
20485;49874;-1
20485;49886;-1
20485;49892;-1
20485;49973;-1
20485;50147;-1
20485;50174;-1
20485;50227;-1
20485;50245;0
20485;50283;-1
20485;50292;0
20485;50312;0
20485;50316;0
20485;50349;0
20485;50443;-1
20485;50448;-1
20485;50453;-1
20485;50481;0
20485;50565;-1
20485;50606;0
20485;50620;0
20485;50625;0
20485;50673;0
20485;50698;0
20485;50712;-1
20485;50741;-1
20485;50859;-1
20485;50878;-1
20485;50885;-1
20485;50923;-1
20485;50958;-1
20485;50966;-1
20485;51003;-1
20485;51009;-1
20485;51028;-1
20485;51034;-1
20485;51054;-1
20485;51060;0
20485;51067;-1
20485;51158;-1
20485;51185;0
20485;51186;-1
20485;51290;0
20485;51341;-1
20485;51343;-1
20485;51351;-1
20485;51428;-1
20485;51477;-1
20485;51484;0
20485;51501;-1
20485;51569;0
20485;51580;0
20485;51599;-1
20485;51612;-1
20485;51613;-1
20485;51623;-1
20485;51715;-1
20485;51771;-1
20485;51781;-1
20485;51813;-1
20485;51852;0
20485;51863;0
20485;51880;-1
20485;51932;-1
20485;51957;-1
20485;51990;-1
20485;52043;-1
20485;52075;0
20485;52104;-1
20485;52194;-1
20485;52201;-1
20485;52208;-1
20485;53340;0
20485;53494;0
20485;53708;0
20485;53780;0
20485;53828;0
20485;53869;0
20485;54113;0
20485;54290;0
20485;54527;0
20485;54540;0
20485;54931;0
20485;55039;0
20485;55329;0
20485;55350;0
20485;55480;0
20485;55569;0
20485;55720;0
20485;55953;0
20485;55967;0
20485;56059;0
20485;56195;0
20485;56326;-1
20485;56329;0
20485;56340;-1
20485;56407;-1
20485;56437;-1
20485;56463;-1
20485;56511;0
20485;56515;0
20485;56528;-1
20485;56534;-1
20485;56581;-1
20485;56592;-1
20485;56677;-1
20485;56691;-1
20485;56702;-1
20485;56720;-1
20485;56730;0
20485;56846;-1
20485;56868;-1
20485;56875;-1
20485;56904;0
20485;56936;-1
20485;56949;0
20485;56969;-1
20485;56977;-1
20485;57041;-1
20485;57073;-1
20485;57101;0
20485;57123;-1
20485;57155;-1
20485;57174;-1
20485;57234;-1
20485;57261;-1
20485;57262;0
20485;57274;-1
20485;57339;-1
20485;57363;-1
20485;57420;-1
20485;57421;-1
20485;57463;0
20485;57471;-1
20485;57503;-1
20485;57540;-1
20485;57620;-1
20485;57629;-1
20485;57662;-1
20485;57718;0
20485;57724;-1
20485;57742;-1
20485;57766;-1
20485;57805;-1
20485;57808;-1
20485;57811;0
20485;57827;-1
20485;57896;0
20485;57898;-1
20485;57902;0
20485;57976;0
20485;58002;-1
20485;58006;-1
20485;58067;-1
20485;58084;-1
20485;58100;-1
20485;58105;-1
20485;58136;-1
20485;58189;-1
20485;58238;-1
20485;58241;-1
20485;58292;-1
20485;58304;-1
20485;58314;-1
20485;58453;0
20485;58511;0
20485;58708;0
20485;58779;0
20485;58985;0
20485;59483;-1
20485;59508;-1
20485;59515;-1
20485;59517;-1
20485;59557;-1
20485;59600;-1
20485;59607;0
20485;59666;-1
20485;59686;0
20485;59730;-1
20485;59881;-1
20485;59883;-1
20485;59957;-1
20485;60098;-1
20485;60135;-1
20485;60139;-1
20485;60171;0
20485;60347;-1
20485;60427;0
20485;60475;0
20485;60484;-1
20485;60505;-1
20485;60556;-1
20485;60569;-1
20485;60591;-1
20485;60610;0
20485;60651;-1
20485;60753;-1
20485;60764;-1
20485;60771;-1
20485;60833;-1
20485;60854;-1
20485;60879;-1
20485;60891;-1
20485;61026;0
20485;61165;-1
20485;61205;0
20485;61237;-1
20485;61308;-1
20485;61382;-1
20485;61390;-1
20485;61964;-1
20485;62040;-1
20485;62044;0
20485;62069;-1
20485;62169;-1
20485;62233;-1
20485;62244;0
20485;62247;-1
20485;62256;-1
20485;62421;0
20485;62642;0
20485;62715;0
20485;62838;0
20485;63060;0
20485;63113;0
20485;63242;0
20485;63399;0
20485;131744;0
20485;132203;0
20485;132252;0
20485;132454;0
20485;132865;0
20485;133380;0
20485;133613;0
20485;133771;0
20485;196678;-1
20485;196688;-1
20485;196691;-1
20485;196761;0
20485;196770;-1
20485;196797;-1
20485;196798;-1
20485;196812;-1
20485;196893;-1
20485;196927;0
20485;196949;-1
20485;196983;0
20485;196989;-1
20485;196991;-1
20485;197023;-1
20485;197068;-1
20485;197078;-1
20485;197133;0
20485;197193;-1
20485;197227;0
20485;197298;-1
20485;197315;-1
20485;197336;0
20485;197349;-1
20485;197379;-1
20485;197405;0
20485;197422;0
20485;197426;0
20485;197443;-1
20485;197499;-1
20485;197503;0
20485;197535;-1
20485;197585;-1
20485;197667;0
20485;197669;0
20485;197693;-1
20485;197698;0
20485;197718;-1
20485;197780;-1
20485;197922;0
20485;197955;-1
20485;197960;-1
20485;198040;0
20485;198073;0
20485;198076;-1
20485;198111;0
20485;198130;-1
20485;198185;-1
20485;198255;-1
20485;198271;0
20485;198354;-1
20485;198435;0
20485;198493;0
20485;198545;0
20485;198563;-1
20485;198592;-1
20485;198605;0
20485;198781;0
20485;198816;-1
20485;198832;-1
20485;198918;-1
20485;198945;0
20485;198976;-1
20485;199020;-1
20485;199049;-1
20485;199110;-1
20485;199113;0
20485;199120;-1
20485;199218;0
20485;199278;-1
20485;199315;-1
20485;199319;0
20485;199383;0
20485;199422;0
20485;199427;-1
20485;199503;0
20485;199504;-1
20485;199524;-1
20485;199534;-1
20485;199599;-1
20485;199635;-1
20485;199728;-1
20485;199953;0
20485;200050;0
20485;200095;-1
20485;200107;-1
20485;200108;0
20485;200523;-1
20485;200673;-1
20485;200780;0
20485;200794;0
20485;200912;-1
20485;200937;0
20485;200966;0
20485;201054;0
20485;201058;0
20485;201316;-1
20485;201323;0
20485;201495;-1
20485;201593;-1
20485;201646;-1
20485;201730;0
20485;202032;0
20485;202109;0
20485;203668;-1
20485;204102;-1
20485;204128;-1
20485;204142;0
20485;327825;0
20764;2854;-1
20764;5429;-1
20764;5537;-1
20764;5563;-1
20764;8331;-1
20764;8369;-1
20764;8449;-1
20764;8470;-1
20764;8492;-1
20764;8615;-1
20764;8636;-1
20764;8641;-1
20764;8997;-1
20764;9123;-1
20764;12654;-1
20764;13002;-1
20764;13178;-1
20764;15493;-1
20764;15672;-1
20764;15848;-1
20764;16083;-1
20764;16094;-1
20764;16323;-1
20764;20525;-1
20764;20766;0
20764;20771;0
20764;20773;0
20764;20783;0
20764;20804;0
20764;20810;0
20764;20811;0
20764;20847;0
20764;20849;0
20764;20853;0
20764;20857;0
20764;20860;0
20764;20886;0
20764;20915;0
20764;20932;0
20764;20940;0
20764;20952;0
20764;20953;0
20764;20969;0
20764;20985;0
20764;21011;0
20764;21013;0
20764;21021;0
20764;21030;0
20764;21109;0
20764;21135;0
20764;21140;-1
20764;21156;-1
20764;21195;0
20764;21219;0
20764;21221;0
20764;21240;0
20764;21257;0
20764;21263;0
20764;21266;-1
20764;21267;0
20764;21336;0
20764;21339;0
20764;21345;0
20764;21353;0
20764;21367;-1
20764;21385;0
20764;21413;0
20764;21414;-1
20764;21416;0
20764;21453;-1
20764;21473;0
20764;21478;0
20764;21488;0
20764;21859;0
20764;22071;0
20764;22355;0
20764;22363;0
20764;22822;0
20764;23148;0
20764;23393;0
20764;23576;0
20764;23947;0
20764;24167;0
20764;24218;0
20764;24482;0
20764;24586;0
20764;24589;0
20764;24594;0
20764;24608;0
20764;24637;0
20764;24638;-1
20764;24642;0
20764;24679;0
20764;24689;0
20764;24700;0
20764;24703;0
20764;24724;0
20764;24730;0
20764;24811;-1
20764;24867;0
20764;24875;0
20764;24904;0
20764;24916;0
20764;24940;0
20764;24953;0
20764;24955;0
20764;24961;0
20764;24989;0
20764;25061;0
20764;25074;0
20764;25081;0
20764;25091;0
20764;25133;0
20764;25151;0
20764;25152;0
20764;25160;0
20764;25178;0
20764;25182;0
20764;25189;0
20764;25192;0
20764;25220;0
20764;25227;-1
20764;25229;0
20764;25279;0
20764;25291;0
20764;25292;0
20764;25293;0
20764;25308;0
20764;25355;-1
20764;25369;0
20764;25372;0
20764;25394;0
20764;25408;-1
20764;25451;0
20764;25478;-1
20764;25530;-1
20764;25532;0
20764;25542;0
20764;25549;-1
20764;25560;0
20764;25591;0
20764;25596;0
20764;25818;0
20764;26415;-1
20764;26496;0
20764;26667;0
20764;27313;0
20764;27822;0
20764;28283;0
20764;28676;0
20764;28685;0
20764;28709;0
20764;28716;0
20764;28757;0
20764;28761;0
20764;28762;0
20764;28773;-1
20764;28788;0
20764;28801;0
20764;28836;0
20764;28846;0
20764;28870;0
20764;28876;0
20764;28908;0
20764;28917;0
20764;28920;0
20764;28929;0
20764;28968;0
20764;29006;0
20764;29009;0
20764;29014;0
20764;29017;0
20764;29037;0
20764;29049;0
20764;29053;0
20764;29066;0
20764;29073;0
20764;29075;0
20764;29076;0
20764;29119;0
20764;29124;0
20764;29140;0
20764;29141;0
20764;29154;0
20764;29169;0
20764;29182;0
20764;29208;0
20764;29226;0
20764;29263;0
20764;29278;0
20764;29314;0
20764;29319;-1
20764;29329;0
20764;29388;0
20764;29396;0
20764;29404;0
20764;29405;0
20764;29422;0
20764;29438;0
20764;29452;0
20764;29462;0
20764;29467;0
20764;29518;0
20764;29545;0
20764;29606;0
20764;29611;0
20764;29632;0
20764;29636;0
20764;29668;0
20764;29686;0
20764;29697;0
20764;29791;0
20764;29834;0
20764;30081;0
20764;30094;0
20764;30132;0
20764;30419;0
20764;30733;0
20764;30740;0
20764;30781;0
20764;30784;0
20764;30798;0
20764;30818;0
20764;30827;0
20764;30833;0
20764;30844;0
20764;30877;-1
20764;30880;0
20764;30889;0
20764;30914;0
20764;30925;0
20764;30933;0
20764;30960;-1
20764;30961;0
20764;30968;-1
20764;30975;0
20764;31019;0
20764;31025;0
20764;31027;0
20764;31029;0
20764;31040;0
20764;31042;0
20764;31059;0
20764;31078;0
20764;31084;0
20764;31103;0
20764;31122;0
20764;31133;0
20764;31191;-1
20764;31200;-1
20764;31214;0
20764;31216;0
20764;31225;0
20764;31242;0
20764;31252;0
20764;31261;0
20764;31287;0
20764;31294;-1
20764;31323;0
20764;31357;-1
20764;31376;-1
20764;31383;0
20764;31400;0
20764;31415;-1
20764;31424;0
20764;31430;0
20764;31449;0
20764;31472;0
20764;31474;0
20764;31477;0
20764;31484;-1
20764;31499;-1
20764;31500;0
20764;31510;0
20764;31514;0
20764;31529;0
20764;31543;0
20764;31595;0
20764;31631;0
20764;31638;0
20764;31640;0
20764;31655;0
20764;31672;0
20764;31673;0
20764;31720;0
20764;31727;0
20764;32338;0
20764;32590;0
20764;32787;0
20764;32934;0
20764;33182;0
20764;33353;0
20764;33438;0
20764;33763;0
20764;33796;0
20764;33808;0
20764;33843;0
20764;33854;0
20764;33873;0
20764;33886;0
20764;33891;0
20764;33904;0
20764;33915;0
20764;33941;0
20764;33986;0
20764;33991;0
20764;34011;0
20764;34019;0
20764;34066;0
20764;34086;0
20764;34106;0
20764;34119;0
20764;34123;0
20764;34141;0
20764;34177;0
20764;34221;0
20764;34224;0
20764;34232;-1
20764;34245;0
20764;34270;0
20764;34288;0
20764;34300;-1
20764;34305;0
20764;34309;0
20764;34347;0
20764;34352;0
20764;34407;0
20764;34442;0
20764;34456;-1
20764;34555;0
20764;34569;0
20764;34574;-1
20764;34602;-1
20764;34610;0
20764;34624;0
20764;34655;0
20764;34695;0
20764;34700;0
20764;34746;0
20764;34756;0
20764;34762;0
20764;34781;0
20764;34788;0
20764;34863;0
20764;34867;0
20764;34868;0
20764;34879;0
20764;34892;-1
20764;34928;0
20764;34934;0
20764;34953;0
20764;34966;0
20764;34968;0
20764;34995;-1
20764;35000;-1
20764;35032;-1
20764;35140;-1
20764;35144;0
20764;35156;0
20764;35180;0
20764;35205;0
20764;35213;0
20764;35237;0
20764;35244;0
20764;35258;0
20764;35266;0
20764;35297;0
20764;35320;0
20764;35357;0
20764;35362;0
20764;35366;0
20764;35379;0
20764;35399;0
20764;35432;0
20764;35511;0
20764;35522;0
20764;35551;0
20764;35574;0
20764;35575;0
20764;35592;0
20764;35631;-1
20764;35640;-1
20764;35662;0
20764;35699;0
20764;35706;0
20764;35742;0
20764;35745;0
20764;35768;0
20764;35770;0
20764;35799;0
20764;35816;0
20764;35826;0
20764;35834;0
20764;36089;0
20764;36236;0
20764;36351;0
20764;36408;0
20764;36616;0
20764;36916;0
20764;36944;0
20764;36994;0
20764;37009;0
20764;37054;0
20764;37100;0
20764;37105;0
20764;37122;0
20764;37179;0
20764;37187;0
20764;37273;0
20764;37282;0
20764;37353;0
20764;37468;0
20764;37497;0
20764;37564;0
20764;37662;0
20764;37678;0
20764;38016;0
20764;38082;0
20764;38182;0
20764;38880;0
20764;38915;0
20764;38951;0
20764;38984;-1
20764;39045;0
20764;39046;0
20764;39047;0
20764;39063;0
20764;39090;0
20764;39102;0
20764;39120;0
20764;39122;0
20764;39153;-1
20764;39156;-1
20764;39179;0
20764;39180;0
20764;39202;0
20764;39257;0
20764;39279;0
20764;39309;0
20764;39318;0
20764;39356;0
20764;39386;0
20764;39439;0
20764;39442;0
20764;39522;0
20764;39537;0
20764;39578;-1
20764;39591;0
20764;39608;0
20764;39637;0
20764;39647;0
20764;39651;0
20764;39684;0
20764;39702;0
20764;39704;0
20764;39737;0
20764;39792;0
20764;39821;0
20764;39832;0
20764;39905;0
20764;39912;0
20764;39915;0
20764;39923;0
20764;39927;-1
20764;39995;0
20764;40627;0
20764;40966;0
20764;40999;0
20764;41000;0
20764;41059;0
20764;41090;0
20764;41096;0
20764;41099;-1
20764;41230;0
20764;41268;0
20764;41289;0
20764;41313;0
20764;41337;-1
20764;41349;-1
20764;41393;0
20764;41403;-1
20764;41412;0
20764;41446;0
20764;41552;0
20764;41554;0
20764;41560;0
20764;41601;-1
20764;41678;0
20764;41690;0
20764;41691;-1
20764;41692;0
20764;41695;0
20764;41722;-1
20764;41798;0
20764;41802;0
20764;41811;0
20764;41842;0
20764;41847;0
20764;41887;0
20764;41913;0
20764;42004;0
20764;42010;0
20764;42093;0
20764;42104;-1
20764;42145;0
20764;42152;0
20764;42158;0
20764;42184;0
20764;42187;-1
20764;42239;0
20764;42253;-1
20764;42331;0
20764;42339;0
20764;42344;0
20764;42353;0
20764;42368;0
20764;42369;0
20764;42396;0
20764;42416;0
20764;42455;0
20764;42456;0
20764;42459;0
20764;42473;0
20764;42484;0
20764;42498;0
20764;42511;0
20764;42518;0
20764;42541;0
20764;42575;-1
20764;42587;0
20764;42605;0
20764;42610;0
20764;42632;0
20764;42652;0
20764;42668;0
20764;42676;0
20764;42678;0
20764;42689;0
20764;42690;0
20764;42707;0
20764;42708;0
20764;42775;-1
20764;42794;0
20764;42831;0
20764;42893;0
20764;42927;0
20764;42949;0
20764;42965;0
20764;42972;0
20764;42973;0
20764;43013;0
20764;43022;0
20764;43031;-1
20764;43045;0
20764;43139;0
20764;43142;0
20764;43146;0
20764;43190;0
20764;43219;0
20764;43222;0
20764;43226;0
20764;43267;-1
20764;43293;0
20764;43317;-1
20764;43323;0
20764;43341;0
20764;43350;0
20764;43362;0
20764;43366;0
20764;43376;0
20764;43404;0
20764;43407;0
20764;43437;0
20764;43531;0
20764;43537;-1
20764;43541;0
20764;43545;0
20764;43554;0
20764;43561;0
20764;43646;0
20764;43660;-1
20764;43666;0
20764;43668;0
20764;43714;0
20764;43727;0
20764;43798;0
20764;43821;0
20764;43832;0
20764;43893;0
20764;43942;0
20764;43966;-1
20764;43973;0
20764;43996;0
20764;44020;0
20764;44030;-1
20764;44034;0
20764;44041;-1
20764;44050;0
20764;44053;0
20764;44066;0
20764;44123;0
20764;44128;0
20764;44141;0
20764;44172;-1
20764;44217;0
20764;44237;0
20764;44254;-1
20764;44270;-1
20764;44356;0
20764;44417;0
20764;44431;0
20764;44436;0
20764;44444;0
20764;44484;-1
20764;44581;0
20764;44587;-1
20764;44608;0
20764;44611;0
20764;44634;-1
20764;44646;0
20764;44654;0
20764;44670;0
20764;44684;0
20764;44735;0
20764;44788;0
20764;44811;-1
20764;44814;0
20764;44843;-1
20764;44905;-1
20764;44913;-1
20764;44964;-1
20764;44965;0
20764;44974;0
20764;44981;0
20764;45014;0
20764;45029;0
20764;45046;0
20764;45177;0
20764;45204;0
20764;45474;0
20764;45758;0
20764;46235;0
20764;46489;0
20764;46786;0
20764;47111;0
20764;47119;-1
20764;47143;0
20764;47155;0
20764;47169;0
20764;47172;0
20764;47181;-1
20764;47195;0
20764;47196;0
20764;47211;-1
20764;47215;0
20764;47258;-1
20764;47328;0
20764;47329;0
20764;47344;0
20764;47363;0
20764;47438;0
20764;47440;0
20764;47447;0
20764;47463;0
20764;47474;0
20764;47480;0
20764;47522;0
20764;47541;0
20764;47542;0
20764;47562;0
20764;47605;0
20764;47622;0
20764;47645;0
20764;47655;0
20764;47692;0
20764;47708;0
20764;47724;0
20764;47748;0
20764;47762;0
20764;47764;0
20764;47775;0
20764;47836;0
20764;47869;0
20764;47872;0
20764;47927;0
20764;47998;0
20764;48036;-1
20764;48056;0
20764;48061;0
20764;48072;0
20764;48076;0
20764;48101;0
20764;48166;-1
20764;48173;0
20764;48200;0
20764;48239;0
20764;48249;0
20764;48257;-1
20764;48287;0
20764;48293;-1
20764;48297;0
20764;48308;-1
20764;48347;0
20764;48362;0
20764;48366;-1
20764;48467;0
20764;48470;-1
20764;48484;0
20764;48515;-1
20764;48519;0
20764;48522;0
20764;48526;0
20764;48559;0
20764;48610;0
20764;48654;0
20764;48666;-1
20764;48719;0
20764;48770;-1
20764;48842;-1
20764;48858;-1
20764;48940;-1
20764;48961;0
20764;48973;0
20764;49024;0
20764;49060;0
20764;49063;0
20764;49102;0
20764;49106;-1
20764;49136;0
20764;49183;0
20764;49218;-1
20764;49285;0
20764;49289;0
20764;49342;0
20764;49360;0
20764;49373;0
20764;49375;0
20764;49403;0
20764;49405;0
20764;49415;0
20764;49458;0
20764;49463;0
20764;49505;-1
20764;49542;0
20764;49544;0
20764;49572;0
20764;49588;0
20764;49597;0
20764;49605;0
20764;49641;-1
20764;49653;0
20764;49678;0
20764;49685;0
20764;49779;0
20764;49813;-1
20764;49820;0
20764;49828;-1
20764;49830;0
20764;49854;0
20764;49981;0
20764;50010;0
20764;50056;0
20764;50072;0
20764;50168;0
20764;50204;-1
20764;50222;0
20764;50245;0
20764;50258;-1
20764;50266;0
20764;50292;0
20764;50295;0
20764;50300;0
20764;50304;0
20764;50311;0
20764;50316;0
20764;50324;0
20764;50343;0
20764;50384;-1
20764;50448;-1
20764;50453;-1
20764;50468;0
20764;50469;0
20764;50472;0
20764;50473;-1
20764;50477;-1
20764;50581;0
20764;50606;0
20764;50618;0
20764;50643;0
20764;50673;0
20764;50677;0
20764;50737;0
20764;50746;0
20764;50763;0
20764;50771;-1
20764;50837;0
20764;50923;0
20764;50952;0
20764;50957;0
20764;50966;-1
20764;50986;0
20764;51009;-1
20764;51011;0
20764;51015;-1
20764;51028;-1
20764;51050;0
